,0
2021-12-22 05:00:00+00:00,151341.27931500017
2021-12-23 05:00:00+00:00,151459.04931500016
2021-12-27 05:00:00+00:00,151920.25431500014
2021-12-28 05:00:00+00:00,151442.33523500018
2021-12-29 05:00:00+00:00,151305.60523500017
2021-12-30 05:00:00+00:00,151494.82523500017
2021-12-31 05:00:00+00:00,151439.16713000016
2022-01-03 05:00:00+00:00,152160.30676500016
2022-01-04 05:00:00+00:00,151282.25799500017
2022-01-05 05:00:00+00:00,149128.08032000018
2022-01-06 05:00:00+00:00,149747.72905500018
2022-01-07 05:00:00+00:00,150700.66756000018
2022-01-10 05:00:00+00:00,150262.15756000017
2022-01-11 05:00:00+00:00,150692.3099100002
2022-01-12 05:00:00+00:00,151035.57932500017
2022-01-13 05:00:00+00:00,151398.6593250002
2022-01-14 05:00:00+00:00,153215.62301000016
2022-01-18 05:00:00+00:00,152167.91277000017
2022-01-19 05:00:00+00:00,151886.17381000018
2022-01-20 05:00:00+00:00,152270.02121000018
2022-01-21 05:00:00+00:00,150722.2743975002
2022-01-24 05:00:00+00:00,149412.5247775002
2022-01-25 05:00:00+00:00,152083.2197775002
2022-01-26 05:00:00+00:00,151340.48240250017
2022-01-27 05:00:00+00:00,152982.44758250017
2022-01-28 05:00:00+00:00,151863.9470825002
2022-01-31 05:00:00+00:00,150525.73708250019
2022-02-01 05:00:00+00:00,151510.03643250017
2022-02-02 05:00:00+00:00,151629.10143250017
2022-02-03 05:00:00+00:00,150635.38143250017
2022-02-04 05:00:00+00:00,150735.6464325002
2022-02-07 05:00:00+00:00,151098.0314325002
2022-02-08 05:00:00+00:00,150585.8082075002
2022-02-09 05:00:00+00:00,151111.05383750022
2022-02-10 05:00:00+00:00,150087.6388375002
2022-02-11 05:00:00+00:00,150528.4265375002
2022-02-14 05:00:00+00:00,148670.7932325002
2022-02-15 05:00:00+00:00,151394.4958475002
2022-02-16 05:00:00+00:00,150726.6108475002
2022-02-17 05:00:00+00:00,148243.27566750022
2022-02-18 05:00:00+00:00,146254.73675250018
2022-02-22 05:00:00+00:00,144340.1093475002
2022-02-23 05:00:00+00:00,145007.92221000016
2022-02-24 05:00:00+00:00,142797.3383350002
2022-02-25 05:00:00+00:00,144039.5334550002
2022-02-28 05:00:00+00:00,145497.5234550002
2022-03-01 05:00:00+00:00,146187.6684550002
2022-03-02 05:00:00+00:00,144950.5855600002
2022-03-03 05:00:00+00:00,146253.7205600002
2022-03-04 05:00:00+00:00,150321.5505600002
2022-03-07 05:00:00+00:00,152830.4141650002
2022-03-08 05:00:00+00:00,151094.90914000018
2022-03-09 05:00:00+00:00,147106.72411000018
2022-03-10 05:00:00+00:00,148331.7126350002
2022-03-11 05:00:00+00:00,148971.8976350002
2022-03-14 04:00:00+00:00,148125.32125000018
2022-03-15 04:00:00+00:00,145698.02300000022
2022-03-16 04:00:00+00:00,146045.02467000022
2022-03-17 04:00:00+00:00,148353.18467000022
2022-03-18 04:00:00+00:00,148438.94467000023
2022-03-21 04:00:00+00:00,149692.88467000023
2022-03-22 04:00:00+00:00,150446.9402550002
2022-03-23 04:00:00+00:00,149331.3964050002
2022-03-24 04:00:00+00:00,150208.7414050002
2022-03-25 04:00:00+00:00,147796.00179500022
2022-03-28 04:00:00+00:00,148664.7159650002
2022-03-29 04:00:00+00:00,150234.8716400002
2022-03-30 04:00:00+00:00,146462.89664000022
2022-03-31 04:00:00+00:00,143677.0685200002
2022-04-01 04:00:00+00:00,143360.6930850002
2022-04-04 04:00:00+00:00,146400.20731500024
2022-04-05 04:00:00+00:00,142969.29683500022
2022-04-06 04:00:00+00:00,139859.4079825002
2022-04-07 04:00:00+00:00,138843.0780825002
2022-04-08 04:00:00+00:00,139219.6981575002
2022-04-11 04:00:00+00:00,139479.48315750022
2022-04-12 04:00:00+00:00,139155.91509250022
2022-04-13 04:00:00+00:00,138700.1981825002
2022-04-14 04:00:00+00:00,139931.4131825002
2022-04-18 04:00:00+00:00,139031.0843625002
2022-04-19 04:00:00+00:00,139090.43576250022
2022-04-20 04:00:00+00:00,139490.39576250024
2022-04-21 04:00:00+00:00,139800.52724250022
