symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,hold_days,exit_reason,t_statistic,composite_score,kelly_fraction,regime,composite_proxy,health_proxy
TQQQ,2025-02-21,2025-02-25,83.78,78.45,71,-378.63,-0.0637,2,trail_loss,0.4681,0.6415,0.0316,NEUTRAL/MIXED,-1.416,-0.729
STM,2025-02-20,2025-02-27,28.24,25.68,213,-545.89,-0.0908,5,trail_loss,0.2972,0.6968,0.0314,NEUTRAL/TRENDING,1.895,-0.459
MCHP,2025-02-20,2025-02-27,64.33,57.48,93,-636.93,-0.1065,5,trail_loss,0.2922,0.6495,0.0312,NEUTRAL/TRENDING,1.659,-0.734
KDP,2025-02-25,2025-02-27,34.96,32.85,163,-343.35,-0.0603,2,trail_loss,0.2713,0.6462,0.0308,NEUTRAL/TRENDING,1.91,0.176
U,2025-02-21,2025-03-03,28.34,23.78,210,-958.0,-0.161,6,trail_loss,0.3217,0.7966,0.0314,NEUTRAL/TRENDING,2.0,-0.61
T,2025-02-24,2025-03-04,26.76,26.35,221,-90.78,-0.0153,6,trail_loss,0.3442,0.7452,0.0314,NEUTRAL/TRENDING,2.0,0.877
PFE,2025-02-25,2025-03-04,26.77,25.86,221,-200.65,-0.0339,5,trail_loss,0.4223,0.8952,0.0318,NEUTRAL/TRENDING,-0.046,-0.388
NKE,2025-02-24,2025-03-05,80.36,77.96,73,-174.87,-0.0298,7,trail_loss,0.3168,0.7099,0.0312,NEUTRAL/TRENDING,1.413,-0.783
MO,2025-02-27,2025-03-06,55.14,55.73,65,38.25,0.0107,5,trail_profit,0.45,0.7871,0.0197,NEUTRAL/TRENDING,1.765,0.375
NVO,2025-02-27,2025-03-10,89.28,86.11,40,-126.95,-0.0355,7,trail_loss,0.4197,0.8193,0.0197,NEUTRAL/TRENDING,1.447,-0.462
VZ,2025-02-24,2025-03-11,43.36,44.75,134,185.83,0.032,11,trail_profit,0.3025,0.6178,0.0309,NEUTRAL/TRENDING,1.908,0.994
ABT,2025-03-05,2025-03-12,137.77,133.4,26,-113.72,-0.0317,5,trail_loss,0.4841,0.9793,0.0198,NEUTRAL/TRENDING,1.381,-0.766
BMY,2025-02-27,2025-03-13,58.81,60.25,62,89.27,0.0245,10,momentum_break,0.4289,0.9672,0.0198,NEUTRAL/TRENDING,1.221,0.073
QXO,2025-03-06,2025-03-13,13.12,13.26,279,38.09,0.0104,5,trail_profit,0.4693,0.905,0.02,NEUTRAL/MIXED,0.079,-0.468
MDT,2025-03-06,2025-03-13,93.18,92.03,38,-43.52,-0.0123,5,trail_loss,0.3965,0.7388,0.0195,NEUTRAL/TRENDING,1.151,-0.475
WULF,2025-03-12,2025-03-17,3.23,3.27,1152,44.2,0.0119,3,momentum_break,0.516,0.8678,0.02,NEUTRAL/TRENDING,-2.0,-0.198
QBTS,2025-03-13,2025-03-19,6.91,10.15,531,1718.05,0.4682,4,trail_profit,0.4144,1.1011,0.0198,NEUTRAL/TRENDING,2.0,1.0
RGTI,2025-03-10,2025-03-20,7.91,9.89,471,934.82,0.2509,8,trail_profit,0.5827,0.9657,0.0202,NEUTRAL/TRENDING,-1.313,0.437
SQQQ,2025-02-26,2025-03-24,30.45,34.11,192,703.28,0.1203,18,momentum_break,0.4412,0.9659,0.0318,NEUTRAL/TRENDING,1.999,0.26
QID,2025-02-26,2025-03-24,32.47,35.12,180,477.44,0.0817,18,momentum_break,0.4517,0.9638,0.0317,NEUTRAL/TRENDING,1.974,0.288
SOXS,2025-03-03,2025-03-24,25.3,23.09,145,-320.38,-0.0873,15,trail_loss,0.4669,1.2781,0.02,NEUTRAL/TRENDING,1.999,0.04
NEE,2025-03-11,2025-03-24,74.06,70.0,49,-198.7,-0.0548,9,trail_loss,0.4056,0.881,0.0197,NEUTRAL/TRENDING,1.153,-0.59
NOK,2025-03-04,2025-03-26,4.88,5.32,751,331.55,0.0905,16,trail_profit,0.5628,1.0461,0.0199,NEUTRAL/TRENDING,1.844,0.114
WULF,2025-03-19,2025-03-26,3.3,2.97,1149,-375.95,-0.0992,5,trail_loss,0.5237,0.8945,0.0201,NEUTRAL/MIXED,-2.0,0.272
APLD,2025-03-24,2025-03-26,7.97,6.85,458,-514.86,-0.141,2,trail_loss,0.3669,0.634,0.0195,NEUTRAL/MIXED,-1.2,0.088
POET,2025-03-20,2025-03-31,4.25,3.93,1766,-557.24,-0.0742,7,trail_loss,0.4697,0.8816,0.04,NEUTRAL/TRENDING,0.559,-0.316
AMD,2025-03-24,2025-03-31,113.94,102.07,32,-379.81,-0.1042,5,trail_loss,0.3946,0.7639,0.0198,NEUTRAL/TRENDING,1.561,-0.557
UBER,2025-03-24,2025-03-31,76.49,72.31,48,-200.4,-0.0546,5,trail_loss,0.4476,0.6485,0.0197,NEUTRAL/TRENDING,0.263,-0.561
TSLL,2025-03-26,2025-03-31,10.55,10.05,358,-178.35,-0.0472,3,trail_loss,0.5294,1.0214,0.0202,NEUTRAL/TRENDING,-2.0,0.121
TSLA,2025-03-26,2025-03-31,272.11,264.15,13,-103.44,-0.0292,3,trail_loss,0.4483,0.7779,0.0199,NEUTRAL/TRENDING,-1.228,0.19
COP,2025-03-13,2025-04-01,96.28,105.38,38,345.7,0.0945,13,profit_target,0.4709,0.8319,0.0199,NEUTRAL/TRENDING,1.295,0.779
APH,2025-03-24,2025-04-01,69.32,65.61,53,-196.89,-0.0536,6,trail_loss,0.4124,0.6969,0.0197,NEUTRAL/TRENDING,1.173,-0.773
EWZ,2025-03-17,2025-04-02,26.45,25.89,141,-79.19,-0.0212,12,trail_loss,0.5017,1.0631,0.0199,NEUTRAL/TRENDING,1.455,-0.242
MO,2025-03-31,2025-04-02,60.07,57.16,61,-177.42,-0.0484,2,trail_loss,0.5014,1.1038,0.0201,NEUTRAL/TRENDING,1.335,0.431
DVN,2025-03-31,2025-04-03,37.46,34.68,96,-266.63,-0.0741,3,trail_loss,0.4445,0.9001,0.0197,NEUTRAL/TRENDING,1.893,0.232
QXO,2025-03-13,2025-04-04,12.66,13.12,289,133.6,0.0365,16,trail_profit,0.4532,0.7469,0.0197,NEUTRAL/TRENDING,1.265,0.133
IONQ,2025-03-26,2025-04-04,24.81,20.45,149,-649.78,-0.1758,7,trail_loss,0.4579,0.7082,0.0198,NEUTRAL/TRENDING,-0.087,-0.144
ABT,2025-03-31,2025-04-04,132.72,127.51,27,-140.69,-0.0393,4,trail_loss,0.4137,0.9195,0.0197,NEUTRAL/TRENDING,-0.405,-0.017
T,2025-04-01,2025-04-04,28.5,26.97,125,-190.88,-0.0536,3,trail_loss,0.3591,0.759,0.0195,NEUTRAL/TRENDING,1.829,0.251
WMT,2025-04-02,2025-04-04,89.77,85.93,40,-153.46,-0.0427,2,trail_loss,0.4821,0.8815,0.0199,NEUTRAL/TRENDING,-1.332,0.071
XLP,2025-04-03,2025-04-04,82.06,79.15,44,-128.02,-0.0355,1,trail_loss,0.3898,0.9127,0.0198,NEUTRAL/TRENDING,0.0,0.0
SOXS,2025-03-31,2025-04-07,29.09,39.68,124,1312.68,0.3639,5,trail_profit,0.369,0.9382,0.0197,NEUTRAL/TRENDING,2.0,1.0
EXC,2025-03-31,2025-04-07,46.1,44.67,77,-110.13,-0.031,5,trail_loss,0.3634,0.8622,0.0195,NEUTRAL/TRENDING,1.623,0.091
SQQQ,2025-04-02,2025-04-07,36.64,43.37,101,680.08,0.1838,3,trail_profit,0.5173,1.0473,0.0201,NEUTRAL/TRENDING,2.0,1.0
MO,2025-04-02,2025-04-07,57.12,56.38,64,-47.06,-0.0129,3,trail_loss,0.5439,0.9158,0.0201,NEUTRAL/TRENDING,0.572,-0.526
JD,2025-04-04,2025-04-08,36.82,33.65,98,-310.56,-0.0861,2,trail_loss,0.3821,0.6506,0.0196,NEUTRAL/MIXED,-1.888,-0.755
QID,2025-04-04,2025-04-09,45.89,41.49,79,-347.84,-0.0959,3,trail_loss,0.362,0.9603,0.0197,NEUTRAL/TRENDING,2.0,0.673
SOXS,2025-04-07,2025-04-09,42.34,28.99,85,-1135.13,-0.3154,2,trail_loss,0.3323,0.8988,0.0195,NEUTRAL/TRENDING,2.0,0.722
SQQQ,2025-04-07,2025-04-09,50.02,38.65,72,-818.59,-0.2273,2,trail_loss,0.3076,0.8609,0.0194,NEUTRAL/TRENDING,2.0,0.688
QID,2025-04-09,2025-04-14,36.12,37.32,104,124.94,0.0333,3,momentum_break,0.6551,1.3789,0.0204,NEUTRAL/TRENDING,1.221,-0.542
SQQQ,2025-04-09,2025-04-14,34.22,35.51,108,139.56,0.0378,3,momentum_break,0.5166,1.176,0.02,NEUTRAL/TRENDING,0.419,-0.556
AAL,2025-04-10,2025-04-15,9.5,9.87,393,143.47,0.0384,3,momentum_break,0.6629,1.0425,0.0205,NEUTRAL/TRENDING,-2.0,-0.045
CMG,2025-04-07,2025-04-16,46.65,48.05,78,108.89,0.0299,7,momentum_break,0.4741,0.6785,0.0197,NEUTRAL/TRENDING,0.315,0.479
SMCI,2025-04-09,2025-04-16,36.69,31.43,100,-525.51,-0.1432,5,trail_loss,0.5292,1.0686,0.02,NEUTRAL/TRENDING,-2.0,0.03
CVS,2025-04-08,2025-04-21,67.7,65.54,53,-114.48,-0.0319,8,trail_loss,0.3895,1.0201,0.0196,NEUTRAL/TRENDING,1.202,-0.2
AVGO,2025-04-09,2025-04-21,184.86,164.97,19,-377.96,-0.1076,7,trail_loss,0.4731,1.0238,0.0198,NEUTRAL/TRENDING,-1.56,-0.173
BITO,2025-04-07,2025-04-25,17.0,20.74,221,826.46,0.22,13,profit_target,0.5802,0.9404,0.0202,NEUTRAL/MIXED,0.121,1.0
EXC,2025-04-08,2025-04-25,44.53,46.18,80,131.75,0.037,12,momentum_break,0.3915,0.8251,0.0195,NEUTRAL/TRENDING,1.479,0.125
POET,2025-04-21,2025-04-30,3.73,4.05,982,310.01,0.0846,7,trail_profit,0.5336,0.8342,0.0201,NEUTRAL/MIXED,0.377,0.459
PLTR,2025-04-16,2025-05-01,92.77,116.13,38,887.56,0.2518,10,profit_target,0.3957,0.8884,0.0197,NEUTRAL/MIXED,1.655,1.0
GDX,2025-04-21,2025-05-02,51.64,48.49,69,-217.15,-0.0609,9,trail_loss,0.3384,0.8132,0.0196,NEUTRAL/TRENDING,1.788,-0.801
WMT,2025-04-09,2025-05-05,89.6,99.28,40,387.21,0.108,17,profit_target,0.4942,1.0021,0.0198,NEUTRAL/TRENDING,1.822,0.875
NBIS,2025-04-16,2025-05-06,21.09,23.47,175,416.26,0.1128,13,trail_profit,0.5997,1.0325,0.0203,NEUTRAL/MIXED,-0.213,0.181
STM,2025-04-14,2025-05-09,20.49,23.92,368,1261.52,0.1673,18,profit_target,0.7393,1.2144,0.0413,NEUTRAL/TRENDING,0.278,0.569
WULF,2025-04-15,2025-05-09,2.28,2.92,3213,2067.69,0.2823,17,trail_profit,0.4817,1.0287,0.0401,NEUTRAL/MIXED,0.411,0.443
CIFR,2025-04-14,2025-05-14,2.44,3.31,2972,2580.72,0.3559,21,profit_target,0.4817,0.8496,0.0396,NEUTRAL/MIXED,0.831,0.862
CORZ,2025-04-30,2025-05-15,8.09,10.5,945,2281.93,0.2985,11,profit_target,0.579,0.8685,0.0404,NEUTRAL/TRENDING,1.881,1.0
TSLG,2025-04-25,2025-05-16,5.14,7.62,1482,3669.71,0.4817,15,profit_target,0.5552,1.0815,0.0403,NEUTRAL/MIXED,1.523,1.0
IBIT,2025-04-25,2025-05-21,54.3,61.77,139,1038.9,0.1376,18,profit_target,0.5331,1.0543,0.04,NEUTRAL/TRENDING,1.966,0.63
NBIS,2025-05-09,2025-05-21,28.28,38.98,272,2910.54,0.3784,8,profit_target,0.4563,0.8765,0.04,NEUTRAL/TRENDING,2.0,0.844
ANET,2025-05-01,2025-05-22,87.87,92.47,84,386.29,0.0523,15,momentum_break,0.3713,0.8113,0.0396,NEUTRAL/TRENDING,2.0,-0.311
TSM,2025-05-06,2025-05-22,172.3,196.31,43,1032.29,0.1393,12,profit_target,0.4136,0.6439,0.0395,NEUTRAL/TRENDING,1.998,0.225
APLD,2025-05-02,2025-05-27,5.29,7.6,1442,3325.54,0.436,16,profit_target,0.5277,0.7535,0.0401,NEUTRAL/TRENDING,0.993,0.687
NVTS,2025-05-22,2025-05-29,5.04,5.87,1580,1315.34,0.1652,4,trail_profit,0.2348,0.6927,0.0388,NEUTRAL/TRENDING,2.0,0.817
RGTI,2025-05-05,2025-05-30,9.69,11.81,799,1696.24,0.2191,18,trail_profit,0.5417,0.8745,0.0404,NEUTRAL/TRENDING,1.98,0.759
IREN,2025-05-15,2025-05-30,7.74,8.32,1058,610.15,0.0745,10,trail_profit,0.5387,0.845,0.0402,NEUTRAL/TRENDING,2.0,0.044
TTD,2025-05-09,2025-06-02,71.1,73.52,106,256.95,0.0341,15,trail_profit,0.3334,0.8209,0.0391,NEUTRAL/TRENDING,2.0,0.286
TSLL,2025-05-14,2025-06-04,15.28,13.87,523,-735.68,-0.0921,14,trail_loss,0.4302,0.917,0.0398,NEUTRAL/TRENDING,2.0,-0.475
SOXS,2025-05-30,2025-06-04,12.98,11.28,631,-1072.2,-0.1309,3,trail_loss,0.2948,0.6684,0.0391,NEUTRAL/MIXED,-2.0,-0.517
SLV,2025-05-30,2025-06-06,30.01,32.65,275,727.01,0.0881,5,profit_target,0.4039,0.5557,0.0394,NEUTRAL/MIXED,1.234,1.0
U,2025-05-29,2025-06-10,23.79,24.82,350,359.65,0.0432,8,momentum_break,0.3028,0.7151,0.0393,NEUTRAL/TRENDING,2.0,-0.19
B,2025-06-02,2025-06-10,20.33,19.98,402,-140.87,-0.0172,6,trail_loss,0.3402,0.7778,0.0394,NEUTRAL/MIXED,0.131,-0.021
QXO,2025-05-21,2025-06-11,17.08,19.93,473,1348.06,0.1669,14,profit_target,0.2757,0.6818,0.0391,NEUTRAL/TRENDING,2.0,1.0
NOK,2025-05-27,2025-06-12,5.4,5.33,1513,-99.41,-0.0122,12,trail_loss,0.3852,0.5239,0.0393,NEUTRAL/TRENDING,0.99,-0.644
IONQ,2025-05-22,2025-06-13,45.82,39.52,175,-1101.91,-0.1374,15,trail_loss,0.2586,0.72,0.0391,NEUTRAL/TRENDING,2.0,-0.083
APLD,2025-06-04,2025-06-13,13.27,11.16,610,-1284.15,-0.1586,7,trail_loss,0.2773,0.7531,0.0391,NEUTRAL/TRENDING,2.0,-0.126
NCLH,2025-06-10,2025-06-13,19.75,18.5,424,-530.34,-0.0633,3,trail_loss,0.4357,0.7223,0.0399,NEUTRAL/TRENDING,-0.502,-0.521
WULF,2025-05-16,2025-06-18,3.89,4.36,2049,970.27,0.1217,22,trail_profit,0.3657,0.7829,0.0394,NEUTRAL/MIXED,1.889,-0.479
QQQ,2025-05-21,2025-06-18,513.3,528.79,16,247.77,0.0302,19,momentum_break,0.5094,0.5853,0.0399,NEUTRAL/TRENDING,1.314,0.077
CIFR,2025-06-10,2025-06-18,4.06,3.76,2031,-618.34,-0.075,6,trail_loss,0.3224,0.6693,0.0392,NEUTRAL/TRENDING,1.236,-0.577
QCOM,2025-06-11,2025-06-20,159.58,153.68,52,-306.95,-0.037,6,trail_loss,0.3984,0.6795,0.0395,NEUTRAL/TRENDING,0.519,-0.698
HAL,2025-06-13,2025-06-23,23.2,21.15,277,-568.01,-0.0884,5,trail_loss,0.2188,0.5312,0.0309,NEUTRAL/TRENDING,1.997,-0.053
COP,2025-06-13,2025-06-24,97.08,90.18,66,-455.08,-0.071,6,trail_loss,0.2485,0.5822,0.0311,NEUTRAL/TRENDING,1.465,-0.858
XOM,2025-06-13,2025-06-24,112.17,108.8,57,-191.94,-0.03,6,trail_loss,0.2244,0.4879,0.0308,NEUTRAL/TRENDING,1.746,-0.075
SLB,2025-06-18,2025-06-24,35.87,34.08,180,-321.93,-0.0499,3,trail_loss,0.3402,0.5879,0.0315,NEUTRAL/TRENDING,0.596,-0.885
XLE,2025-06-18,2025-06-25,88.13,85.07,72,-220.26,-0.0347,4,trail_loss,0.3005,0.5071,0.0312,NEUTRAL/TRENDING,1.192,-0.758
ON,2025-06-04,2025-06-30,50.29,52.38,160,334.21,0.0415,17,momentum_break,0.2735,0.6829,0.039,NEUTRAL/TRENDING,2.0,0.19
POET,2025-06-25,2025-06-30,5.07,5.18,1589,177.93,0.0221,3,trail_profit,0.2395,0.5727,0.039,NEUTRAL/MIXED,2.0,0.665
EQT,2025-06-18,2025-07-01,59.42,55.69,108,-402.33,-0.0627,8,trail_loss,0.2856,0.5686,0.0312,NEUTRAL/TRENDING,1.34,-0.289
TSLG,2025-06-24,2025-07-01,6.8,5.94,1192,-1027.98,-0.1268,5,trail_loss,0.3491,0.7254,0.0395,NEUTRAL/TRENDING,-1.673,-0.818
TSLL,2025-06-24,2025-07-01,13.63,11.89,584,-1017.3,-0.1278,5,trail_loss,0.3099,0.6468,0.0388,NEUTRAL/TRENDING,-1.701,-0.805
DKNG,2025-06-20,2025-07-02,40.54,40.31,157,-36.2,-0.0057,8,trail_loss,0.1992,0.4754,0.0309,NEUTRAL/TRENDING,2.0,-0.039
RIOT,2025-06-06,2025-07-07,9.83,11.03,819,978.87,0.1216,19,trail_profit,0.334,0.7455,0.0392,NEUTRAL/TRENDING,1.941,1.0
ORCL,2025-06-12,2025-07-08,199.96,234.36,40,1376.11,0.172,16,profit_target,0.2518,0.6506,0.039,NEUTRAL/TRENDING,2.0,1.0
NKE,2025-06-30,2025-07-14,71.05,72.24,114,136.1,0.0168,9,momentum_break,0.3504,0.7899,0.0395,NEUTRAL/TRENDING,2.0,-0.315
USB,2025-07-02,2025-07-15,47.5,45.9,171,-274.33,-0.0338,8,trail_loss,0.4223,0.6141,0.0397,NEUTRAL/TRENDING,1.531,-0.377
SCHW,2025-06-23,2025-07-16,88.4,90.21,95,172.1,0.0205,16,trail_profit,0.6509,0.7255,0.0407,NEUTRAL/MIXED,0.611,0.239
MDT,2025-07-01,2025-07-16,88.78,89.57,90,70.89,0.0089,10,trail_profit,0.3504,0.5559,0.039,NEUTRAL/TRENDING,0.133,0.17
TTD,2025-06-30,2025-07-17,72.02,81.15,113,1031.14,0.1267,12,trail_profit,0.4748,0.7161,0.0399,NEUTRAL/MIXED,0.734,0.95
NVDA,2025-07-01,2025-07-17,153.42,173.0,53,1037.66,0.1276,11,profit_target,0.5291,0.75,0.0403,NEUTRAL/TRENDING,2.0,1.0
U,2025-07-07,2025-07-21,27.88,35.87,294,2349.83,0.2867,10,trail_profit,0.3596,0.8827,0.0395,NEUTRAL/TRENDING,2.0,1.0
EQT,2025-07-16,2025-07-21,59.2,55.23,139,-552.42,-0.0671,3,trail_loss,0.4124,0.7018,0.0396,NEUTRAL/TRENDING,-0.491,0.599
HOOD,2025-07-01,2025-07-22,92.4,99.62,86,621.3,0.0782,14,trail_profit,0.2402,0.557,0.0387,NEUTRAL/TRENDING,2.0,0.507
MSFT,2025-06-24,2025-07-23,490.4,505.54,16,242.19,0.0309,20,momentum_break,0.4747,0.6823,0.0399,NEUTRAL/TRENDING,1.373,0.33
APH,2025-07-22,2025-07-23,101.86,96.26,82,-459.05,-0.055,1,trail_loss,0.4552,0.6695,0.0398,NEUTRAL/TRENDING,0.0,0.0
TSLA,2025-07-17,2025-07-24,319.47,315.61,25,-96.41,-0.0121,5,trail_loss,0.3569,0.5379,0.0391,NEUTRAL/MIXED,-0.457,0.471
TSLG,2025-07-21,2025-07-24,6.15,5.67,1383,-669.74,-0.0787,3,trail_loss,0.4225,0.7359,0.0397,NEUTRAL/MIXED,-1.381,0.37
TSLL,2025-07-23,2025-07-24,12.66,10.67,654,-1298.41,-0.1568,1,trail_loss,0.3584,0.67,0.0392,NEUTRAL/MIXED,0.0,0.0
RGTI,2025-07-08,2025-07-29,13.39,14.54,610,701.25,0.0859,15,trail_profit,0.3742,0.702,0.0396,NEUTRAL/TRENDING,1.772,0.118
KWEB,2025-07-16,2025-07-29,35.34,35.73,233,91.37,0.0111,9,momentum_break,0.4327,0.6414,0.0396,NEUTRAL/MIXED,1.24,0.103
APLD,2025-07-21,2025-07-29,11.09,10.06,783,-802.6,-0.0924,6,trail_loss,0.5644,1.0143,0.0405,NEUTRAL/TRENDING,1.213,-0.308
PYPL,2025-07-24,2025-07-29,77.87,72.08,107,-619.11,-0.0743,3,trail_loss,0.4019,0.6453,0.0394,NEUTRAL/TRENDING,1.351,0.574
EWJ,2025-07-24,2025-07-29,76.58,74.72,108,-201.32,-0.0243,3,trail_loss,0.317,0.6045,0.0389,NEUTRAL/TRENDING,-0.207,0.203
XLY,2025-07-24,2025-07-31,222.88,222.56,38,-12.21,-0.0014,5,trail_loss,0.4647,0.656,0.0399,NEUTRAL/MIXED,0.599,-0.405
BITO,2025-07-15,2025-08-01,22.4,21.8,368,-219.45,-0.0266,13,trail_loss,0.4258,0.7035,0.0398,NEUTRAL/MIXED,1.444,-0.267
NVTS,2025-07-23,2025-08-01,8.81,6.96,944,-1749.01,-0.2103,7,trail_loss,0.3363,0.72,0.0394,NEUTRAL/TRENDING,2.0,-0.846
COP,2025-07-29,2025-08-01,98.08,93.4,83,-388.58,-0.0477,3,trail_loss,0.3535,0.5828,0.0395,NEUTRAL/TRENDING,0.67,-0.233
CNQ,2025-07-29,2025-08-01,32.23,31.16,253,-271.12,-0.0332,3,trail_loss,0.3161,0.5342,0.0392,NEUTRAL/TRENDING,-0.429,-0.089
NKE,2025-07-29,2025-08-01,78.38,74.79,102,-366.37,-0.0458,3,trail_loss,0.3183,0.4893,0.0387,NEUTRAL/TRENDING,0.395,-0.408
QBTS,2025-07-17,2025-08-04,19.25,18.66,432,-257.0,-0.0309,12,trail_loss,0.285,0.6454,0.0392,NEUTRAL/TRENDING,1.779,-0.715
PLTR,2025-07-14,2025-08-06,149.23,179.47,55,1663.21,0.2026,17,profit_target,0.4057,0.7014,0.0397,NEUTRAL/TRENDING,1.911,1.0
SMCI,2025-07-29,2025-08-06,58.69,52.86,137,-799.01,-0.0994,6,trail_loss,0.2488,0.5038,0.0387,NEUTRAL/TRENDING,2.0,-0.199
IGV,2025-08-01,2025-08-07,108.76,109.7,61,57.35,0.0086,4,trail_profit,0.701,0.7434,0.0328,NEUTRAL/MIXED,-0.107,0.098
ANET,2025-08-01,2025-08-07,117.6,139.34,54,1173.71,0.1848,4,profit_target,0.3719,0.6906,0.0313,NEUTRAL/TRENDING,2.0,1.0
TTD,2025-08-04,2025-08-08,89.81,80.92,70,-622.33,-0.099,4,trail_loss,0.354,0.6668,0.0312,NEUTRAL/TRENDING,2.0,0.071
NBIS,2025-08-06,2025-08-12,55.11,75.28,118,2380.34,0.366,4,profit_target,0.4484,0.657,0.0318,NEUTRAL/TRENDING,2.0,1.0
WMT,2025-08-01,2025-08-13,98.51,100.95,65,158.72,0.0248,8,trail_profit,0.3538,0.7329,0.0314,NEUTRAL/TRENDING,1.391,1.0
CRWV,2025-08-07,2025-08-13,121.2,125.68,53,237.3,0.0369,4,trail_profit,0.3752,0.5982,0.0314,NEUTRAL/TRENDING,0.76,0.976
ORCL,2025-08-07,2025-08-14,249.58,245.58,26,-103.9,-0.016,5,trail_loss,0.4473,0.6363,0.0318,NEUTRAL/TRENDING,1.5,-0.585
MSFT,2025-08-01,2025-08-18,524.5,515.78,12,-104.6,-0.0166,11,trail_loss,0.3298,0.6617,0.031,NEUTRAL/TRENDING,0.945,-0.108
MRVL,2025-07-31,2025-08-19,80.38,75.17,80,-416.91,-0.0648,13,trail_loss,0.4048,0.7783,0.0318,NEUTRAL/TRENDING,1.296,-0.195
PLTR,2025-08-06,2025-08-19,179.65,168.07,35,-405.26,-0.0645,9,trail_loss,0.2749,0.5857,0.0308,NEUTRAL/TRENDING,2.0,-0.492
IONQ,2025-08-12,2025-08-19,43.02,39.39,198,-719.25,-0.0844,5,trail_loss,0.6696,0.9988,0.0408,NEUTRAL/MIXED,-1.572,-0.709
CRWV,2025-08-13,2025-08-19,117.82,93.25,71,-1744.51,-0.2085,4,trail_loss,0.4514,0.9108,0.0399,NEUTRAL/TRENDING,-1.97,-0.829
GLW,2025-07-29,2025-08-20,62.03,64.54,128,321.63,0.0405,16,momentum_break,0.2086,0.4951,0.0384,NEUTRAL/TRENDING,2.0,-0.027
MU,2025-08-08,2025-08-20,118.96,117.15,69,-124.75,-0.0152,8,trail_loss,0.4095,0.7428,0.0396,NEUTRAL/TRENDING,1.632,-0.253
TSLL,2025-08-13,2025-08-20,12.86,11.63,656,-809.38,-0.0959,5,trail_loss,0.4734,0.8075,0.0399,NEUTRAL/TRENDING,0.311,-0.466
CIFR,2025-08-18,2025-08-20,6.06,5.34,1341,-965.27,-0.1188,2,trail_loss,0.3675,0.8103,0.0394,NEUTRAL/TRENDING,-1.564,0.501
INTC,2025-08-14,2025-08-21,23.87,23.36,346,-175.36,-0.0212,5,trail_loss,0.3727,0.8418,0.0396,NEUTRAL/TRENDING,1.127,0.267
PLTD,2025-08-20,2025-08-27,8.03,7.8,790,-180.72,-0.0285,5,trail_loss,0.2854,0.564,0.0309,NEUTRAL/TRENDING,-0.706,-0.243
NEE,2025-08-19,2025-08-28,76.55,74.09,83,-204.17,-0.0321,7,trail_loss,0.2938,0.5563,0.0309,NEUTRAL/TRENDING,1.292,-0.649
XLV,2025-08-20,2025-08-28,137.58,135.82,46,-81.1,-0.0128,6,trail_loss,0.3494,0.6338,0.0313,NEUTRAL/TRENDING,0.339,-0.16
APLD,2025-08-01,2025-09-02,12.5,14.64,512,1096.17,0.1713,21,trail_profit,0.3079,0.7474,0.0314,NEUTRAL/TRENDING,2.0,0.343
NCLH,2025-08-21,2025-09-02,23.38,24.48,279,308.27,0.0473,7,trail_profit,0.4565,0.5982,0.0319,NEUTRAL/MIXED,0.796,0.199
POET,2025-08-28,2025-09-02,5.65,5.12,1485,-786.61,-0.0938,2,trail_loss,0.5814,0.9705,0.0405,NEUTRAL/TRENDING,-0.513,-0.105
WULF,2025-08-19,2025-09-04,8.78,8.87,738,63.15,0.0097,11,momentum_break,0.3177,0.7085,0.0313,NEUTRAL/TRENDING,2.0,-0.059
CIFR,2025-08-20,2025-09-04,5.96,7.7,1085,1886.51,0.2917,10,trail_profit,0.3477,0.684,0.0315,NEUTRAL/TRENDING,1.396,0.841
DKNG,2025-08-21,2025-09-04,46.12,45.66,137,-63.43,-0.01,9,trail_loss,0.359,0.5443,0.0311,NEUTRAL/TRENDING,1.652,0.149
NU,2025-08-19,2025-09-05,13.13,14.72,492,783.58,0.1213,12,profit_target,0.3359,0.5977,0.0312,NEUTRAL/TRENDING,1.925,0.521
RIOT,2025-08-21,2025-09-05,12.28,13.29,524,531.0,0.0825,10,momentum_break,0.3816,0.5877,0.0315,NEUTRAL/MIXED,0.72,0.008
CNQ,2025-08-28,2025-09-05,31.51,30.87,260,-166.33,-0.0203,5,trail_loss,0.4179,0.7309,0.0396,NEUTRAL/TRENDING,0.155,0.017
FCX,2025-09-02,2025-09-09,44.96,43.71,145,-181.06,-0.0278,5,trail_loss,0.3772,0.657,0.0314,NEUTRAL/TRENDING,1.965,0.823
PINS,2025-09-05,2025-09-09,37.94,35.82,207,-438.41,-0.0558,2,trail_loss,0.2399,0.3645,0.0384,NEUTRAL/MIXED,1.761,0.474
ORCL,2025-09-09,2025-09-12,241.67,320.74,34,2688.55,0.3272,3,trail_profit,0.4837,0.6746,0.0401,NEUTRAL/TRENDING,2.0,1.0
SLB,2025-08-27,2025-09-15,35.99,34.85,184,-209.97,-0.0317,12,trail_loss,0.4895,0.8164,0.0321,NEUTRAL/TRENDING,1.762,-0.156
IONQ,2025-09-02,2025-09-15,43.01,59.06,152,2439.67,0.3732,9,profit_target,0.3686,0.6748,0.0316,NEUTRAL/MIXED,0.442,1.0
